,year,agency_code,career_cluster,num_concentrators,District Name,"School
Code",School Name,"State Board
Region",Grade Span,Title I Served School,Percent EDS,"School Performance 
Grade
(SPG)","School Performance
Score
(SPS)","School
Achievement
Score
(SA)","School Growth
Score
(SG)","School Growth
Status","School Growth
Index","Academic Assessments Score
(Reading and Mathematics EOG/EOC)","Science EOG
Score",English Learner Progress Score,"Four-Year
Cohort
Graduation
Rate Score","Biology
EOC Score",The ACT/WorkKeys Assessments Score,"Passing
NC Math 3 Course Score"
137,2022,010348,STEM,1,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,44.1,C,56.0,47.4,88.6,Exceeded,3.46,38.6,,,82.4,17.4,23,89
138,2022,010348,TRAN,1,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,44.1,C,56.0,47.4,88.6,Exceeded,3.46,38.6,,,82.4,17.4,23,89
139,2017,010360,AAVC,6,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
140,2017,010360,AGNR,28,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
141,2017,010360,ARCH,7,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
142,2017,010360,BMA,23,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
143,2017,010360,FINA,14,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
144,2017,010360,HLTH,19,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
145,2017,010360,HOSP,50,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
146,2017,010360,INFO,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
147,2017,010360,MANU,9,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
148,2017,010360,MRKT,6,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
149,2017,010360,STEM,10,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
150,2017,010360,TRAN,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
151,2018,010360,AGNR,18,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
152,2018,010360,ARCH,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
153,2018,010360,AAVC,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
154,2018,010360,BMA,10,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
155,2018,010360,EDUC,0,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
156,2018,010360,FINA,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
157,2018,010360,HLTH,17,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
158,2018,010360,HOSP,33,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
159,2018,010360,HUMA,0,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
160,2018,010360,INFO,2,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
161,2018,010360,LAW,0,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
162,2018,010360,MANU,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
163,2018,010360,MRKT,2,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
164,2018,010360,STEM,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
165,2018,010360,TRAN,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
166,2019,010360,AGNR,25,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
167,2019,010360,ARCH,18,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
168,2019,010360,AAVC,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
169,2019,010360,BMA,8,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
170,2019,010360,FINA,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
171,2019,010360,HLTH,15,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
172,2019,010360,HOSP,39,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
173,2019,010360,HUMA,2,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
174,2019,010360,INFO,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
175,2019,010360,LAW,8,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
176,2019,010360,MRKT,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
177,2019,010360,STEM,12,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
178,2019,010360,TRAN,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
179,2020,010360,AAVC,15,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
180,2020,010360,ARCH,28,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
181,2020,010360,FINA,16,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
182,2020,010360,HLTH,158,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
183,2020,010360,HOSP,78,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
184,2020,010360,HUMA,206,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
185,2020,010360,INFO,9,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
186,2020,010360,LAW,22,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
187,2020,010360,STEM,1,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
188,2020,010360,TRAN,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
189,2021,010360,AAVC,8,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
190,2021,010360,AGNR,16,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
191,2021,010360,ARCH,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
192,2021,010360,FINA,13,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
193,2021,010360,HLTH,29,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
194,2021,010360,HOSP,32,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
195,2021,010360,HUMA,46,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
196,2021,010360,LAW,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
197,2021,010360,STEM,3,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
198,2021,010360,TRAN,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
199,2022,010360,AAVC,4,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
200,2022,010360,AGNR,22,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
201,2022,010360,ARCH,8,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
202,2022,010360,HLTH,26,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
203,2022,010360,HOSP,21,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
204,2022,010360,HUMA,40,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
205,2022,010360,INFO,5,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,45.7,D,51.0,48.5,59.6,Not Met,-4.22,26.6,,,74.6,48.8,31,79.6
206,2017,010388,AAVC,21,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
207,2017,010388,AGNR,136,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
208,2017,010388,ARCH,47,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
209,2017,010388,BMA,2,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
210,2017,010388,FINA,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
211,2017,010388,HLTH,27,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
212,2017,010388,HOSP,22,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
213,2017,010388,HUMA,2,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
214,2017,010388,INFO,23,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
215,2017,010388,LAW,15,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
216,2017,010388,STEM,4,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
217,2017,010388,TRAN,6,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
218,2018,010388,AGNR,106,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
219,2018,010388,ARCH,30,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
220,2018,010388,AAVC,13,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
221,2018,010388,BMA,2,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
222,2018,010388,EDUC,0,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
223,2018,010388,FINA,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
224,2018,010388,HLTH,24,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
225,2018,010388,HOSP,13,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
226,2018,010388,HUMA,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
227,2018,010388,INFO,15,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
228,2018,010388,LAW,7,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
229,2018,010388,MANU,0,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
230,2018,010388,MRKT,0,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
231,2018,010388,STEM,3,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
232,2018,010388,TRAN,4,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
233,2019,010388,AGNR,104,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
234,2019,010388,ARCH,25,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
235,2019,010388,AAVC,13,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
236,2019,010388,BMA,2,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
237,2019,010388,HLTH,35,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
238,2019,010388,HOSP,21,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
239,2019,010388,INFO,14,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
240,2019,010388,LAW,11,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
241,2019,010388,MANU,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
242,2019,010388,STEM,9,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
243,2019,010388,TRAN,5,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
244,2020,010388,AAVC,40,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
245,2020,010388,AGNR,244,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
246,2020,010388,ARCH,61,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
247,2020,010388,BMA,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
248,2020,010388,HLTH,125,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
249,2020,010388,HOSP,8,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
250,2020,010388,HUMA,60,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
251,2020,010388,INFO,23,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
252,2020,010388,LAW,57,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
253,2020,010388,STEM,6,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
254,2020,010388,TRAN,5,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
255,2021,010388,AAVC,10,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
256,2021,010388,AGNR,113,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
257,2021,010388,ARCH,23,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
258,2021,010388,BMA,2,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
259,2021,010388,HLTH,42,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
260,2021,010388,HUMA,28,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
261,2021,010388,INFO,7,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
262,2021,010388,LAW,11,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
263,2021,010388,STEM,4,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
264,2021,010388,TRAN,1,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
265,2022,010388,AAVC,4,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
266,2022,010388,AGNR,112,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
267,2022,010388,ARCH,63,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
268,2022,010388,HLTH,28,Alamance-Burlington Schools,010388,Southern Alamance High,Piedmont-Triad,09-12,,24.4,C,66.0,67.2,60.9,Not Met,-3.81,55.6,,,92.4,50.8,53,89.6
